product_id,id_web,sku,post_title,price,total_sales,chiffre_affaires,z_score,categorie
5062,15713,15713,Lucien Boillot Gevrey Chambertin 2017,45.0,2,90.0,0.45003214782721984,ordinaire
5024,11996,11996,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,45.0,0,0.0,0.45003214782721984,ordinaire
5690,14647,14647,Domaine Hauvette IGP Alpilles Dolia 2012,44.6,0,0.0,0.43563902120548237,ordinaire
5700,14736,14736,"Gilles Robin Crozes-Hermitage Rouge ""1920"" 2016",44.5,1,44.5,0.43204073955004796,ordinaire
4053,13127,13127,Clos du Mont-Olivet Châteauneuf-du-Pape 2012,44.3,23,1018.9,0.4248441762391791,ordinaire
4300,15567,15567,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,44.0,1,44.0,0.414049331272876,ordinaire
4078,13435,13435,Domaine des Bosquets Gigondas La Colline 2015,44.0,10,440.0,0.414049331272876,ordinaire
4400,14768,14768,Cognac Frapin 1270,44.0,0,0.0,0.414049331272876,ordinaire
6572,15704,15704,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,44.0,0,0.0,0.414049331272876,ordinaire
4709,10775,10775,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,44.0,0,0.0,0.414049331272876,ordinaire
4596,15476,15476,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,43.9,23,1009.7,0.4104510496174416,ordinaire
5905,12881,12881,Domaine de Montbourgeau L'Etoile Vin Jaune 2009,43.9,2,87.8,0.4104510496174416,ordinaire
5487,16129,16129,Decelle-Villa Nuits-Saint-Georges Rouge 2016,43.5,3,130.5,0.39605792299570414,ordinaire
5488,14712,14712,Decelle-Villa Beaune Rouge 2015,43.5,0,0.0,0.39605792299570414,ordinaire
4656,10814,10814,Thierry Germain Saumur-Champigny Outre Terre 2013,43.0,0,0.0,0.3780665147185322,ordinaire
4657,11847,11847,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,0,0.0,0.3780665147185322,ordinaire
4045,16041,16041,Pierre Gaillard Côte Rôtie 2018,42.6,14,596.4,0.3636733880967947,ordinaire
6622,15205,15205,Thierry Germain Saumur-Champigny Les Mémoires 2018,42.2,0,0.0,0.34928026147505725,ordinaire
5756,7033,7033,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,42.2,4,168.8,0.34928026147505725,ordinaire
5742,15125,15125,Domaine Clerget Chambolle-Musigny 2014,42.1,0,0.0,0.3456819798196228,ordinaire
6886,14897,14897,Gratavinum Priorat GV5 2011,42.0,0,0.0,0.3420836981641884,ordinaire
5474,14679,14679,Domaine Saint-Nicolas Fiefs Vendéens Rouge La Grande Pièce 2013,42.0,4,168.0,0.3420836981641884,ordinaire
4598,15478,15478,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,41.8,1,41.8,0.3348871348533195,ordinaire
6627,15791,15791,Weingut Besson-Strasser Zürich Fumé 2017,41.8,1,41.8,0.3348871348533195,ordinaire
6575,15479,15479,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,41.8,0,0.0,0.3348871348533195,ordinaire
4794,12771,12771,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,41.6,0,0.0,0.3276905715424509,ordinaire
5826,15325,15325,Agnès Levet Côte Rôtie Améthyste 2017,41.2,4,164.8,0.31329744492071343,ordinaire
4901,14802,14802,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,41.0,0,0.0,0.30610088160984456,ordinaire
4634,41,41,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,41.0,0,0.0,0.30610088160984456,ordinaire
4285,16153,16153,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,41.0,8,328.0,0.30610088160984456,ordinaire
6103,14100,14100,Stéphane Tissot Arbois Trousseau Amphore 2017,40.7,0,0.0,0.2953060366435415,ordinaire
6301,15745,15745,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,40.5,0,0.0,0.2881094733326726,ordinaire
4655,13516,13516,Thierry Germain Saumur-Champigny Les Mémoires 2016,40.2,0,0.0,0.2773146283663696,ordinaire
6227,15163,15163,Le Pas de l'Escalette Terrasses du Larzac Les Frieys 2017,40.2,1,40.2,0.2773146283663696,ordinaire
5799,14461,14461,Château Carbonnieux Graves Blanc 2017,40.2,0,0.0,0.2773146283663696,ordinaire
6578,15647,15647,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,40.0,7,280.0,0.27011806505550073,ordinaire
4212,15717,15717,Lucien Boillot Volnay 2017,39.8,2,79.6,0.26292150174463186,ordinaire
4628,802,802,Marcel Windholtz Eau de Vie de Marc de Muscat,39.6,0,0.0,0.25572493843376326,ordinaire
6109,15201,15201,Gilles Robin Saint-Joseph Rouge André Péalat 2010,39.2,1,39.2,0.24133181181202576,ordinaire
4299,16578,16578,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2018,39.1,0,0.0,0.23773353015659132,ordinaire
4081,13117,13117,Le Vieux Donjon Châteauneuf-du-Pape 2016,39.0,4,156.0,0.23413524850115688,ordinaire
4357,9562,9562,Champagne Larmandier-Bernier Latitude,39.0,0,0.0,0.23413524850115688,ordinaire
4141,304,304,Champagne Gosset Grande Réserve,39.0,40,1560.0,0.23413524850115688,ordinaire
5398,12315,12315,Chili Montsecano (Ostertag) Pinot Noir 2013,39.0,1,39.0,0.23413524850115688,ordinaire
5524,15864,15864,Domaine Chambeyron Condrieu Vernon 2018,38.6,1,38.6,0.2197421218794194,ordinaire
4287,16065,16065,Domaine Hauvette Les Baux de Provence Cornaline 2014,38.6,1,38.6,0.2197421218794194,ordinaire
5609,15930,15930,Domaine Weinbach Riesling Cuvée Colette 2018,38.6,2,77.2,0.2197421218794194,ordinaire
5520,15863,15863,Domaine Chambeyron Côte Rôtie La Chavarine 2017,38.6,2,77.2,0.2197421218794194,ordinaire
6050,15134,15134,Christophe Pichon Condrieu 2017,38.5,0,0.0,0.21614384022398497,ordinaire
5771,15184,15184,Camille Giroud Santenay Rouge 1er Cru Clos Rousseau 2016,38.4,0,0.0,0.21254555856855054,ordinaire
5616,14845,14845,"Albert Boxler Pinot Noir ""S"" 2016",38.4,2,76.8,0.21254555856855054,ordinaire
5554,13969,13969,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,38.0,0,0.0,0.19815243194681306,ordinaire
4202,15655,15655,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,38.0,0,0.0,0.19815243194681306,ordinaire
4201,15656,15656,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,38.0,0,0.0,0.19815243194681306,ordinaire
6629,15793,15793,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,37.7,1,37.7,0.18735758698051003,ordinaire
4148,1364,1364,Champagne Mailly Grand Cru Brut Rosé,37.5,0,0.0,0.18016102366964115,ordinaire
4918,15533,15533,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,37.2,24,892.8,0.1693661787033381,ordinaire
4079,13078,13078,Le Vieux Donjon Châteauneuf-du-Pape 2013,37.0,0,0.0,0.16216961539246924,ordinaire
6101,14089,14089,Stéphane Tissot Arbois Blanc La Mailloche 2016,36.9,0,0.0,0.1585713337370348,ordinaire
5551,13957,13957,Thierry Germain Saumur-Champigny Franc De Pied 2017,36.3,0,0.0,0.13698164380442845,ordinaire
4653,13515,13515,Thierry Germain Saumur-Champigny Franc De Pied 2016,36.2,0,0.0,0.13338336214899427,ordinaire
5914,14265,14265,Darnley's London Dry Gin Spiced,36.0,1,36.0,0.1261867988381254,ordinaire
5913,10014,10014,Darnley's London Dry Gin Original,36.0,0,0.0,0.1261867988381254,ordinaire
6664,15661,15661,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,35.6,0,0.0,0.11179367221638792,ordinaire
5766,15179,15179,Camille Giroud Auxey-Duresses Blanc 2017,35.6,0,0.0,0.11179367221638792,ordinaire
5768,15183,15183,Camille Giroud Maranges Rouge 1er Cru Le Croix Moines 2016,35.6,1,35.6,0.11179367221638792,ordinaire
4336,13599,13599,Champagne Mailly Grand Cru Blanc de Pinot Noir,35.5,1,35.5,0.10819539056095348,ordinaire
5393,12494,12494,Australie Harkham Wines Old Vines 2011,35.3,0,0.0,0.10099882725008462,ordinaire
6621,15204,15204,Thierry Germain Saumur-Champigny La Marginale 2018,35.2,3,105.6,0.09740054559465045,ordinaire
5902,14095,14095,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,35.1,0,0.0,0.09380226393921601,ordinaire
4107,14800,14800,Emile Boeckel Pinot Noir Terres Rouges 2016,35.0,0,0.0,0.09020398228378157,ordinaire
6105,14090,14090,Stéphane Tissot Côtes du Jura Sursis 2017,34.8,7,243.6,0.08300741897291271,ordinaire
5573,14729,14729,Domaine Huet Vouvray Le Clos du Bourg Demi-Sec 2017,34.7,0,0.0,0.07940913731747852,ordinaire
5770,15178,15178,Camille Giroud Santenay Blanc 2017,34.4,4,137.6,0.06861429235117522,ordinaire
3849,15296,15296,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0,0.0,0.06501601069574078,ordinaire
4040,15303,15303,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,34.3,0,0.0,0.06501601069574078,ordinaire
5550,13958,13958,Thierry Germain Saumur-Champigny La Marginale 2017,34.3,0,0.0,0.06501601069574078,ordinaire
4052,16030,16030,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,33.7,6,202.2,0.0434263207631347,ordinaire
5769,15254,15254,Camille Giroud Marsannay Rouge Les Longeroies 2016,33.6,0,0.0,0.03982803910770026,ordinaire
4654,13514,13514,Thierry Germain Saumur-Champigny La Marginale 2016,33.4,0,0.0,0.03263147579683139,ordinaire
5485,16131,16131,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,33.4,3,100.2,0.03263147579683139,ordinaire
6104,14092,14092,Stéphane Tissot Arbois Blanc Savagnin 2015,33.2,0,0.0,0.02543491248596278,ordinaire
4071,15953,15953,Château de Vaudieu Châteauneuf-du-Pape Rouge 2015,33.2,19,630.8,0.02543491248596278,ordinaire
6626,15790,15790,Weingut Besson-Strasser Zürich Räuschling 2018,33.2,0,0.0,0.02543491248596278,ordinaire
4147,15648,15648,Champagne Mailly Grand Cru Extra Brut Millésimé 2012,33.0,3,99.0,0.018238349175093913,ordinaire
5773,15264,15264,Decelle-Villa Auxey-Duresses Blanc 2017,32.8,3,98.4,0.011041785864225046,ordinaire
6615,16071,16071,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,32.8,0,0.0,0.011041785864225046,ordinaire
4041,14975,14975,Pierre Gaillard Condrieu 2018,32.7,0,0.0,0.007443504208790867,ordinaire
4708,14700,14700,Albert Mann Pinot Gris Grand Cru Furstentum 2016,32.6,8,260.8,0.0038452225533564324,ordinaire
6628,15792,15792,Weingut Besson-Strasser Zürich Blauer Zweigelt 2016,32.2,0,0.0,-0.010547904068381048,ordinaire
4605,15148,15148,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2016,32.2,0,0.0,-0.010547904068381048,ordinaire
4258,14485,14485,Domaine Huet Vouvray Le Mont Sec 2017,32.1,5,160.5,-0.014146185723815482,ordinaire
4072,12045,12045,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,32.0,1,32.0,-0.017744467379249916,ordinaire
5709,15035,15035,Philippe Alliet Chinon Rouge Coteau de Noiré 2016,31.7,0,0.0,-0.02853931234555309,ordinaire
4257,12476,12476,Domaine Huet Vouvray Le Mont Moelleux 2015,31.7,0,0.0,-0.02853931234555309,ordinaire
4108,15353,15353,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,31.7,2,63.4,-0.02853931234555309,ordinaire
4705,14699,14699,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,31.6,8,252.8,-0.032137594000987396,ordinaire
4602,15659,15659,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,31.5,7,220.5,-0.035735875656421834,ordinaire
4603,15147,15147,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,31.5,1,31.5,-0.035735875656421834,ordinaire
4042,16042,16042,Pierre Gaillard Cornas 2017,31.2,7,218.4,-0.04653072062272501,ordinaire
6204,14604,14604,Domaine Giudicelli Muscat du Cap Corse 2016,31.0,7,217.0,-0.053727283933593745,ordinaire
5564,15748,15748,Tempier Bandol Rouge 2017,30.8,3,92.4,-0.06092384724446249,ordinaire
4618,14372,14372,Alphonse Mellot Sancerre Rouge La Moussière 2014,30.6,0,0.0,-0.06812041055533123,ordinaire
5608,15944,15944,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,30.5,2,61.0,-0.07171869221076566,ordinaire
4687,15582,15582,Cosse-Maisonneuve Cahors Le Sid 2014,30.1,0,0.0,-0.08611181883250314,ordinaire
5962,16326,16326,Camin Larredya Jurançon Moelleux Au Capcéu 2018,30.0,0,0.0,-0.08971010048793758,ordinaire
4303,13172,13172,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,30.0,0,0.0,-0.08971010048793758,ordinaire
5697,16094,16094,Planeta Sicilia Noto Santa Cecilia 2016,29.9,0,0.0,-0.093308382143372,ordinaire
4228,12657,12657,Domaine de Bellivière Jasnières Les Rosiers 2015,29.9,0,0.0,-0.093308382143372,ordinaire
6095,15489,15489,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,29.8,0,0.0,-0.09690666379880632,ordinaire
4137,13209,13209,Zind-Humbrecht Muscat Grand Cru Goldert 2015,29.8,0,0.0,-0.09690666379880632,ordinaire
4678,15281,15281,Domaine Rotier Gaillac Rouge L'Ame 2016,29.8,0,0.0,-0.09690666379880632,ordinaire
5772,15180,15180,Camille Giroud Santenay Rouge 2016,29.7,1,29.7,-0.10050494545424075,ordinaire
4728,15729,15729,Maurice Schoech Gewurztraminer Vendanges Tardives 2017,29.5,2,59.0,-0.10770150876510949,ordinaire
4146,1360,1360,Champagne Mailly Grand Cru Brut Réserve,29.5,0,0.0,-0.10770150876510949,ordinaire
4783,13754,13754,Maurice Schoech Pinot Gris Vendanges Tardives 2015,29.5,0,0.0,-0.10770150876510949,ordinaire
5703,11736,11736,Domaine de l'Ecu Muscadet Taurus 2012,29.4,0,0.0,-0.11129979042054393,ordinaire
6570,15706,15706,Decelle-Villa Marsannay Les Longeroies 2015,29.2,0,0.0,-0.11849635373141267,ordinaire
6569,15705,15705,Decelle-Villa Chorey-Lès-Beaune 2016,29.0,3,87.0,-0.12569291704228142,ordinaire
4153,16237,16237,Elian Daros Côtes du Marmandais Clos Baquey 2015,29.0,36,1044.0,-0.12569291704228142,ordinaire
4723,15879,15879,François Baur Pinot Noir Sang Du Dragon 2017,29.0,3,87.0,-0.12569291704228142,ordinaire
5384,14149,14149,Liban Vallée de la Békaa Château Marsyas 2012,28.8,0,0.0,-0.13288948035315015,ordinaire
4784,15734,15734,Maurice Schoech Riesling Vendanges Tardives 2017,28.5,0,0.0,-0.14368432531945333,ordinaire
4566,15457,15457,Domaine de Montcalmès Coteaux du Languedoc Blanc 2017,28.5,0,0.0,-0.14368432531945333,ordinaire
4647,16525,16525,Bernard Baudry Chinon Rouge La Croix Boissée 2017,28.5,8,228.0,-0.14368432531945333,ordinaire
4886,15773,15773,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,28.4,5,142.0,-0.14728260697488776,ordinaire
6567,15779,15779,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",28.4,0,0.0,-0.14728260697488776,ordinaire
5899,12339,12339,Stéphane Tissot Arbois Blanc Les Bruyères 2015,28.1,4,112.4,-0.1580774519411908,ordinaire
4558,15426,15426,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,28.1,3,84.3,-0.1580774519411908,ordinaire
5630,12365,12365,Parés Baltà Penedès Electio 2013,28.0,1,28.0,-0.16167573359662524,ordinaire
4239,16567,16567,Domaine Augustin Collioure Blanc Adéodat 2019,28.0,0,0.0,-0.16167573359662524,ordinaire
4913,13814,13814,Jean-Batiste Arena Muscat du Cap Corse 2015,28.0,0,0.0,-0.16167573359662524,ordinaire
4240,15436,15436,Domaine Augustin Collioure Rouge Adéodat 2017,28.0,0,0.0,-0.16167573359662524,ordinaire
4893,15808,15808,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,27.9,3,83.7,-0.16527401525205968,ordinaire
4888,15776,15776,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,27.9,0,0.0,-0.16527401525205968,ordinaire
4752,14184,14184,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,27.9,0,0.0,-0.16527401525205968,ordinaire
4891,15807,15807,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,27.9,36,1004.4,-0.16527401525205968,ordinaire
6325,15678,15678,Tempier Bandol Blanc 2018,27.9,0,0.0,-0.16527401525205968,ordinaire
5617,14844,14844,Albert Boxler Pinot Gris Réserve 2016,27.8,3,83.4,-0.16887229690749397,ordinaire
4931,16280,16280,Marcel Richaud Cairanne Rouge L'Ebrescade 2017,27.8,0,0.0,-0.16887229690749397,ordinaire
6665,16068,16068,Domaine Hauvette IGP Alpilles Jaspe 2017,27.7,1,27.7,-0.1724705785629284,ordinaire
5566,16192,16192,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,27.5,0,0.0,-0.17966714187379715,ordinaire
4395,11587,11587,Wemyss Malts Blended Scotch Whisky Lord Elcho,27.5,0,0.0,-0.17966714187379715,ordinaire
7023,15891,15891,Camin Larredya Jurançon Sec La Virada 2018,27.5,0,0.0,-0.17966714187379715,ordinaire
5903,14099,14099,Stéphane Tissot Arbois Trousseau Singulier 2017,27.3,0,0.0,-0.18686370518466588,ordinaire
5807,15471,15471,Château d'Arcole Saint-Emilion Grand Cru 2016,27.3,4,109.2,-0.18686370518466588,ordinaire
5000,15868,15868,David Duband Côtes de Nuits Villages 2017,27.3,6,163.8,-0.18686370518466588,ordinaire
4196,13032,13032,Château de La Liquière Faugères Tucade 2015,27.2,2,54.4,-0.19046198684010032,ordinaire
4283,16154,16154,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,27.0,4,108.0,-0.19765855015096906,ordinaire
4254,12203,12203,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,26.9,0,0.0,-0.2012568318064035,ordinaire
4288,15292,15292,Domaine Hauvette IGP Alpilles Jaspe 2017,26.7,1,26.7,-0.20845339511727223,ordinaire
6223,15324,15324,Planeta Sicilia Chardonnay 2017,26.7,6,160.2,-0.20845339511727223,ordinaire
5893,13910,13910,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,26.6,5,133.0,-0.21205167677270653,ordinaire
4215,15480,15480,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,26.5,0,0.0,-0.21564995842814097,ordinaire
4757,14680,14680,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,26.5,6,159.0,-0.21564995842814097,ordinaire
4600,15475,15475,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,26.5,0,0.0,-0.21564995842814097,ordinaire
5491,15481,15481,Marc Colin Et Fils Santenay Rouge 2017,26.5,0,0.0,-0.21564995842814097,ordinaire
4980,15229,15229,Château La Tour l'Aspic Pauillac 2014,26.5,0,0.0,-0.21564995842814097,ordinaire
6222,7032,7032,Planeta Sicilia Passito di Noto 2016,26.4,0,0.0,-0.2192482400835754,ordinaire
4611,15452,15452,Gilbert Picq Chablis Vosgros 1er Cru 2017,26.2,15,393.0,-0.22644480339444414,ordinaire
4727,16540,16540,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,26.0,2,52.0,-0.23364136670531288,ordinaire
4912,15612,15612,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,25.9,6,155.4,-0.23723964836074732,ordinaire
4915,15615,15615,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,25.9,8,207.2,-0.23723964836074732,ordinaire
4909,15614,15614,Antoine-Marie Arena Vin de France Bianco Gentile 2018,25.9,0,0.0,-0.23723964836074732,ordinaire
4914,15613,15613,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,25.9,2,51.8,-0.23723964836074732,ordinaire
4932,9937,9937,Marcel Richaud Cairanne Rouge Les Estrambords 2011,25.7,4,102.8,-0.24443621167161605,ordinaire
4138,15341,15341,Zind-Humbrecht Zind 2017,25.7,6,154.2,-0.24443621167161605,ordinaire
4889,16037,16037,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,25.3,0,0.0,-0.25882933829335353,ordinaire
4650,15206,15206,Thierry Germain Saumur Blanc L'Insolite 2018,25.3,5,126.5,-0.25882933829335353,ordinaire
6207,16077,16077,Domaine Giudicelli Patrimonio Rouge 2016,25.2,37,932.4,-0.262427619948788,ordinaire
6206,16580,16580,Domaine Giudicelli Patrimonio Blanc 2019,25.2,41,1033.2,-0.262427619948788,ordinaire
5804,14955,14955,Château Le Puy Bordeaux Côtes-de-Francs Emilien 2016,25.0,1,25.0,-0.2696241832596567,ordinaire
5711,16121,16121,Albert Mann Riesling Cuvée Albert 2017,25.0,5,125.0,-0.2696241832596567,ordinaire
5628,12366,12366,Parés Baltà Penedès Hisenda Miret 2013,25.0,0,0.0,-0.2696241832596567,ordinaire
4954,bon-cadeau-25-euros,bon-cadeau-25-euros,Bon cadeau de 25€,25.0,10,250.0,-0.2696241832596567,ordinaire
4277,14865,14865,I Fabbri Chianti Classico Riserva 2015,24.8,3,74.4,-0.27682074657052547,ordinaire
5896,15910,15910,Thevenet Quintaine Viré-Clessé La Bongran 2015,24.7,0,0.0,-0.2804190282259599,ordinaire
5547,13959,13959,Thierry Germain Saumur-Champigny Terres Chaudes 2017,24.6,1,24.6,-0.2840173098813942,ordinaire
6073,15951,15951,Jacqueson Rully Rouge 1er Cru Les Preaux 2018,24.5,0,0.0,-0.28761559153682864,ordinaire
5747,15631,15631,Thibaud Boudignon Anjou Blanc 2018,24.5,21,514.5,-0.28761559153682864,ordinaire
6592,15764,15764,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,24.4,0,0.0,-0.29121387319226305,ordinaire
4256,14253,14253,Domaine Huet Vouvray Haut-Lieu Sec 2017,24.4,0,0.0,-0.29121387319226305,ordinaire
4920,15530,15530,Alain Graillot Crozes-Hermitage Blanc 2018,24.4,10,244.0,-0.29121387319226305,ordinaire
4919,15531,15531,Alain Graillot Crozes-Hermitage Rouge 2017,24.4,6,146.4,-0.29121387319226305,ordinaire
4758,15859,15859,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,24.3,0,0.0,-0.29481215484769735,ordinaire
4648,16262,16262,Bernard Baudry Chinon Blanc La Croix Boissée 2018,24.3,2,48.6,-0.29481215484769735,ordinaire
3847,15298,15298,Pierre Jean Villa Saint-Joseph Préface 2018,24.2,6,145.2,-0.2984104365031318,ordinaire
5391,14141,14141,Australie Maverick Trial Hill Riesling 2010,24.2,1,24.2,-0.2984104365031318,ordinaire
4615,16186,16186,Alphonse Mellot Sancerre Blanc La Moussière 2018,24.0,7,168.0,-0.3056069998140006,ordinaire
5810,14429,14429,Château Tour De Pez Saint-Estèphe 2017,24.0,0,0.0,-0.3056069998140006,ordinaire
4179,16166,16166,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,24.0,7,168.0,-0.3056069998140006,ordinaire
4180,15783,15783,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,24.0,0,0.0,-0.3056069998140006,ordinaire
5801,11277,11277,Château Monbrison Margaux Bouquet de Monbrison 2012,24.0,0,0.0,-0.3056069998140006,ordinaire
5397,12496,12496,Chili De Martino Viejas Tinajas Cinsault 2013,24.0,0,0.0,-0.3056069998140006,ordinaire
5802,15399,15399,Château Peymartin Saint-Julien 2014,23.8,0,0.0,-0.3128035631248693,ordinaire
4975,14756,14756,Château Cordet Margaux 2013,23.7,4,94.8,-0.31640184478030375,ordinaire
5443,14809,14809,La Rectorie Banyuls Léon Parcé 2016,23.6,5,118.0,-0.32000012643573805,ordinaire
6221,16096,16096,Planeta Sicilia Eruzione 1614 2017,23.5,0,0.0,-0.32359840809117246,ordinaire
4725,16010,16010,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,23.4,0,0.0,-0.32719668974660693,ordinaire
4070,15444,15444,Gilles Robin Crozes-Hermitage Blanc Les Marelles 2018,23.4,7,163.8,-0.32719668974660693,ordinaire
4717,15658,15658,Domaine Schoenheitz Pinot Noir Herrenreben 2017,23.4,6,140.4,-0.32719668974660693,ordinaire
4298,16501,16501,Domaine de La Tour Du Bon Bandol Rouge 2018,23.2,1,23.2,-0.33439325305747564,ordinaire
4925,16277,16277,Cave de Castelmaure Corbières Rouge N°3 2017,23.2,12,278.4,-0.33439325305747564,ordinaire
4084,16014,16014,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",23.2,0,0.0,-0.33439325305747564,ordinaire
4205,15413,15413,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,23.0,12,276.0,-0.3415898163683444,ordinaire
4974,16004,16004,Château du Couvent Pomerol 2017,23.0,5,115.0,-0.3415898163683444,ordinaire
5795,13291,13291,Château de Chantegrive Graves Blanc Caroline 2016,23.0,0,0.0,-0.3415898163683444,ordinaire
4130,15339,15339,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,23.0,0,0.0,-0.3415898163683444,ordinaire
4907,14374,14374,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,22.9,0,0.0,-0.3451880980237788,ordinaire
4077,15440,15440,Domaine des Bosquets Gigondas 2016,22.9,0,0.0,-0.3451880980237788,ordinaire
5382,16011,16011,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,22.8,0,0.0,-0.3487863796792131,ordinaire
4707,15466,15466,Albert Mann Pinot Gris Cuvée Albert 2017,22.8,13,296.4,-0.3487863796792131,ordinaire
4876,16289,16289,Tempier Bandol Rosé 2019,22.8,22,501.6,-0.3487863796792131,ordinaire
4048,16044,16044,Pierre Gaillard Saint-Joseph Rouge Clos de Cuminaille 2018,22.8,7,159.6,-0.3487863796792131,ordinaire
4096,15564,15564,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,22.8,0,0.0,-0.3487863796792131,ordinaire
5047,531,531,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,22.5,13,292.5,-0.3595812246455163,ordinaire
6328,15810,15810,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,22.4,0,0.0,-0.36317950630095075,ordinaire
6635,15763,15763,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,22.4,1,22.4,-0.36317950630095075,ordinaire
4934,15554,15554,Marcel Richaud Rasteau Rouge 2017,22.2,2,44.4,-0.37037606961181946,ordinaire
4098,15378,15378,Paul Ginglinger Pinot Noir Les Rocailles 2016,22.1,1,22.1,-0.37397435126725376,ordinaire
4067,15490,15490,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,19,418.0,-0.3775726329226882,ordinaire
4731,8344,8344,Domaine Muré Crémant d'Alsace Rosé,22.0,18,396.0,-0.3775726329226882,ordinaire
4671,15527,15527,Domaine Pellé Menetou Salon Rouge Les Cris 2015,21.9,0,0.0,-0.38117091457812263,ordinaire
6887,15736,15736,Gratavinum Priorat 2?r 2017,21.8,0,0.0,-0.38476919623355693,ordinaire
6049,14899,14899,Christophe Pichon Saint-Joseph Blanc 2017,21.8,3,65.4,-0.38476919623355693,ordinaire
4050,16449,16449,Pierre Gaillard Saint-Joseph Blanc 2019,21.8,6,130.8,-0.38476919623355693,ordinaire
4564,15621,15621,Domaine Giudicelli Vin de France Eté Rouge 2018,21.7,19,412.3,-0.3883674778889914,ordinaire
